time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-01-21T19:22:43.590Z,28.0269,85.0515,19.01,4.5,mb,,96,0.391,0.81,us,us10004g5f,2016-04-06T17:30:30.040Z,"Xizang-Nepal border region",earthquake,7.4,4.4,0.068,64,reviewed,us,us
2016-01-20T11:08:06.880Z,42.2369,84.4044,10,4.6,mb,,85,4.456,1.09,us,us10004ftw,2016-04-06T17:30:28.040Z,"135 km ENE of Kuqa, China",earthquake,9.6,1.9,0.146,15,reviewed,us,us
2016-01-17T19:46:45.060Z,37.05,71.1693,85.39,4.8,mb,,63,0.48,1.49,us,us10004f8e,2022-08-02T05:46:32.446Z,"36 km NE of Jurm, Afghanistan",earthquake,6.4,2.6,0.099,31,reviewed,us,us
2016-01-16T20:43:47.930Z,36.5317,69.7999,47.9,4.5,mb,,58,0.859,0.85,us,us10004f3f,2016-04-06T17:30:23.040Z,"6 km SW of Farkh?r, Afghanistan",earthquake,4.1,7.2,0.089,37,reviewed,us,us
2016-01-16T17:11:51.580Z,36.4524,70.2817,200.56,4.5,mb,,77,0.712,1.06,us,us10004f2p,2016-04-06T17:30:22.040Z,"40 km ESE of Farkh?r, Afghanistan",earthquake,5.9,4.9,0.075,52,reviewed,us,us
2016-01-13T21:37:37.050Z,38.7327,73.2032,13.3,5,mb,,41,1.709,0.89,us,us10004e8c,2016-11-10T22:08:15.641Z,"91 km NW of Murghob, Tajikistan",earthquake,5.7,4,0.046,151,reviewed,us,us
2016-01-13T21:18:14.460Z,42.2124,84.2736,10,5.1,mwc,,16,4.362,0.61,us,us10004e85,2022-05-03T17:39:30.228Z,"124 km ENE of Kuqa, China",earthquake,7,1.7,,,reviewed,us,gcmt
2016-01-13T20:34:58.780Z,32.6531,91.6264,10,5.2,mb,,38,2.971,0.89,us,us10004e7h,2022-05-03T17:39:28.963Z,"136 km NNW of Nagqu, China",earthquake,8,1.8,0.039,221,reviewed,us,us
2016-01-13T14:19:27.640Z,36.5107,71.2144,85.67,4.5,mwr,,71,0.799,0.93,us,us10004e3q,2022-08-02T04:58:10.287Z,"34 km SW of Ashk?sham, Afghanistan",earthquake,6.5,5.8,0.078,16,reviewed,us,us
2016-01-12T20:04:59.710Z,36.5979,70.9503,239,5.7,mww,,20,0.606,1.07,us,us10004dtm,2022-08-02T04:51:57.351Z,"31 km SSE of Jurm, Afghanistan",earthquake,6,1.8,,,reviewed,us,us
2016-01-08T09:07:09.450Z,36.6015,70.9688,223.13,5,mb,,59,0.61,1.11,us,us10004cbi,2022-08-02T03:57:20.836Z,"31 km SSE of Jurm, Afghanistan",earthquake,6.6,4.8,0.049,132,reviewed,us,us
2016-01-04T13:56:11.800Z,36.429,97.6386,14.32,4.8,mb,,52,13.108,0.61,us,us10004b6i,2016-03-28T22:09:36.040Z,"northern Qinghai, China",earthquake,8.2,2.9,0.065,74,reviewed,us,us
2016-01-04T10:27:07.630Z,43.6353,83.0998,39.3,4.7,mb,,68,3.209,1,us,us10004b5m,2016-03-28T22:09:36.040Z,"26 km NNW of Xinyuan, China",earthquake,7.5,6.3,0.086,41,reviewed,us,us
2016-01-03T23:05:22.270Z,24.8036,93.6505,55,6.7,mww,,16,1.794,1.01,us,us10004b2n,2022-05-03T19:18:48.489Z,"29 km W of Imph?l, India",earthquake,4.5,1.8,,,reviewed,us,us
2016-01-02T08:37:22.510Z,36.5426,70.932,189,5.2,mwb,,58,0.648,0.91,us,us10004aur,2022-08-02T02:25:09.883Z,"36 km SSE of Jurm, Afghanistan",earthquake,5.2,1.6,0.049,40,reviewed,us,us
2016-01-01T11:16:49.860Z,36.5007,70.6274,202.74,4.5,mb,,54,0.625,0.96,us,us10004aqb,2016-03-28T22:09:32.040Z,"44 km SSW of Jurm, Afghanistan",earthquake,3.2,5.4,0.071,59,reviewed,us,us
2016-01-01T10:27:53.510Z,38.8837,72.5535,10,4.5,mb,,135,0.835,0.6,us,us10004aq6,2016-03-28T22:09:32.040Z,"79 km SSE of Kyzyl-Eshme, Kyrgyzstan",earthquake,2.6,2,0.242,5,reviewed,us,us
2016-01-01T09:09:25.060Z,37.9288,72.5048,15.18,4.5,mb,,66,0.779,1.28,us,us10004apw,2016-03-28T22:09:31.040Z,"97 km ENE of Khorugh, Tajikistan",earthquake,5.6,5,0.124,21,reviewed,us,us
2015-12-31T22:15:58.410Z,40.8895,72.5413,48.21,4.5,mb,,67,1.513,0.89,us,us10004amk,2016-03-18T01:13:09.040Z,"17 km SSE of Kochkor-Ata, Kyrgyzstan",earthquake,5.4,8.4,0.08,46,reviewed,us,us
2015-12-31T03:23:25.440Z,7.2618,94.4026,35,4.7,mb,,123,3.237,0.81,us,us10004ajh,2016-03-18T01:13:09.040Z,"182 km NNW of Sabang, Indonesia",earthquake,4.1,2,0.099,31,reviewed,us,us
2015-12-29T07:15:01.440Z,36.4237,70.6786,206.22,4.5,mb,,74,0.705,0.85,us,us10004a7s,2022-08-02T01:31:16.435Z,"Hindu Kush region, Afghanistan",earthquake,6.7,3.7,0.08,45,reviewed,us,us
2015-12-29T00:07:03.970Z,34.9819,73.0507,48.92,4.7,mb,,50,1.34,0.87,us,us10004a65,2022-08-02T01:25:35.426Z,"Pakistan",earthquake,6.4,7,0.078,49,reviewed,us,us
2015-12-25T19:14:47.190Z,36.4935,71.1263,206,6.3,mww,,17,0.77,0.91,us,us100049i1,2022-08-02T00:59:36.690Z,"42 km WSW of Ashk?sham, Afghanistan",earthquake,5,1.8,,,reviewed,us,us
2015-12-23T19:47:07.240Z,43.8947,87.6872,10,4.8,mb,,51,4.782,0.75,us,us1000493w,2022-08-02T00:48:20.862Z,"12 km NE of Ürümqi, China",earthquake,7.7,1.8,0.055,104,reviewed,us,us
2015-12-18T22:16:56.550Z,29.3985,81.6541,10,5.4,mb,,34,3.632,0.8,us,us1000488j,2022-08-02T00:00:13.756Z,"53 km WNW of Jumla, Nepal",earthquake,7.5,1.8,0.035,274,reviewed,us,us
2015-12-18T14:09:42.450Z,43.0601,82.9823,18.94,4.6,mb,,71,3.419,0.92,us,us1000483w,2016-03-12T02:29:15.040Z,"46 km SSW of Xinyuan, China",earthquake,7.2,4.7,0.109,25,reviewed,us,us
2015-12-17T03:04:44.760Z,9.4948,93.7925,55.42,4.6,mb,,111,2.382,0.7,us,us100048r3,2016-03-12T02:29:14.040Z,"266 km SSE of Port Blair, India",earthquake,9.8,8.5,0.122,20,reviewed,us,us
2015-12-16T04:48:19.990Z,12.6843,93.4126,72.62,4.7,mb,,92,1.213,0.67,us,us20004hhu,2016-03-05T01:42:09.040Z,"132 km NE of Bamboo Flat, India",earthquake,9.5,7.2,0.115,23,reviewed,us,us
2015-12-15T02:35:15.500Z,23.8301,86.5783,14.79,4.5,mb,,171,5.101,0.5,us,us10004846,2020-07-10T14:53:57.468Z,"6 km E of Gobindpur, India",earthquake,12.3,5.6,0.144,14,reviewed,us,us
2015-12-13T20:09:19.650Z,38.3228,73.0165,10,4.8,mb,,57,1.333,1.47,us,us20004gxj,2016-03-05T01:42:05.040Z,"84 km W of Murghob, Tajikistan",earthquake,6.1,1.9,0.095,34,reviewed,us,us
2015-12-09T19:17:38.330Z,38.3722,72.8574,10,5,mb,,44,1.38,0.78,us,us20004fzu,2022-05-03T17:37:01.130Z,"99 km WNW of Murghob, Tajikistan",earthquake,5.4,1.5,0.048,139,reviewed,us,us
2015-12-09T12:00:19.910Z,10.4689,93.9392,10,4.5,mb,,79,1.663,0.38,us,us20004ggj,2016-03-02T03:36:41.040Z,"185 km SE of Port Blair, India",earthquake,6.5,1.9,0.14,15,reviewed,us,us
2015-12-08T14:08:44.270Z,38.5054,72.8567,10,4.6,mb,,188,1.275,0.58,us,us1000456b,2016-03-02T03:36:39.040Z,"103 km WNW of Murghob, Tajikistan",earthquake,6.4,1.9,0.206,7,reviewed,us,us
2015-12-08T09:28:55.290Z,38.2448,72.9329,10,4.6,mb,,176,1.234,1.41,us,us1000453b,2016-03-02T03:36:38.040Z,"90 km W of Murghob, Tajikistan",earthquake,6.1,1.9,0.193,8,reviewed,us,us
2015-12-07T22:01:22.870Z,38.5856,72.9096,10,4.6,mb,,118,1.242,1.42,us,us100044wq,2016-03-02T03:36:37.040Z,"103 km WNW of Murghob, Tajikistan",earthquake,3.8,1.9,0.1,30,reviewed,us,us
2015-12-07T18:54:33.190Z,38.7498,73.2147,10,4.5,mb,,102,1.319,0.83,us,us100044tx,2016-03-02T03:36:37.040Z,"91 km NW of Murghob, Tajikistan",earthquake,7.6,1.9,0.094,33,reviewed,us,us
2015-12-07T17:51:47.590Z,38.2178,72.9733,10,4.6,mb,,96,1.245,0.74,us,us100044sm,2016-03-02T03:36:37.040Z,"87 km W of Murghob, Tajikistan",earthquake,5.8,1.9,0.086,41,reviewed,us,us
2015-12-07T15:23:56.740Z,38.5852,73.233,10,4.8,mb,,58,1.429,0.93,us,us100044nz,2022-05-03T19:06:36.225Z,"78 km NW of Murghob, Tajikistan",earthquake,6.5,1.8,0.053,109,reviewed,us,us
2015-12-07T14:27:17.430Z,38.3631,72.9144,10,4.5,mb,,66,1.294,1.21,us,us100044ng,2016-03-02T03:36:37.040Z,"94 km WNW of Murghob, Tajikistan",earthquake,6.4,1.9,0.101,29,reviewed,us,us
2015-12-07T13:51:13.540Z,39.0576,73.6527,12.33,4.5,mb,,79,1.496,0.68,us,us100044n7,2016-03-02T03:36:36.040Z,"102 km NNW of Murghob, Tajikistan",earthquake,5.5,4.9,0.089,37,reviewed,us,us
2015-12-07T13:50:43.730Z,39.1564,73.3816,10,4.5,ml,,85,1.266,1.14,us,us100044na,2016-03-02T03:36:36.040Z,"105 km ESE of Kyzyl-Eshme, Kyrgyzstan",earthquake,5.7,2,0.077,22,reviewed,us,us
2015-12-07T12:15:03.590Z,38.5231,73.0281,10,4.5,mb,,60,1.352,1.2,us,us100044mi,2016-03-02T03:36:36.040Z,"90 km WNW of Murghob, Tajikistan",earthquake,6.1,1.9,0.151,13,reviewed,us,us
2015-12-07T11:47:58.670Z,38.5072,73.1342,5.99,4.6,mwr,,42,1.422,1.27,us,us100044ma,2022-05-03T19:17:59.650Z,"81 km WNW of Murghob, Tajikistan",earthquake,5.6,4,0.071,19,reviewed,us,us
2015-12-07T10:34:22.220Z,38.208,72.939,10,4.6,mb,,50,1.551,1.44,us,us100044ly,2022-08-01T22:16:45.539Z,"90 km W of Murghob, Tajikistan",earthquake,6.4,1.9,0.114,23,reviewed,us,us
2015-12-07T10:07:33.590Z,38.5827,73.335,10,4.6,mb,,174,1.493,0.68,us,us20004g6q,2016-03-02T03:36:36.040Z,"71 km NW of Murghob, Tajikistan",earthquake,7.9,1.9,0.173,10,reviewed,us,us
2015-12-07T10:04:58.310Z,38.6494,73.2011,19.87,5.4,mwr,,41,1.369,1.42,us,us100044lp,2022-05-03T19:17:58.162Z,"85 km NW of Murghob, Tajikistan",earthquake,5.7,3.4,0.05,39,reviewed,us,us
2015-12-07T09:24:52.670Z,38.4881,73.238,10,4.9,mb,,92,1.571,1.25,us,us100044l6,2016-03-02T03:36:36.040Z,"72 km WNW of Murghob, Tajikistan",earthquake,6.2,1.9,0.081,48,reviewed,us,us
2015-12-07T08:55:48.440Z,38.5813,73.2693,10,4.7,mb,,51,1.453,1,us,us100044kt,2016-03-02T03:36:36.040Z,"76 km NW of Murghob, Tajikistan",earthquake,2.9,1.8,0.069,64,reviewed,us,us
2015-12-07T08:30:56.730Z,41.7307,74.6053,21.53,5.5,mb,,41,0.909,0.72,us,us100044km,2022-08-01T22:15:44.480Z,"116 km SSE of Sosnovka, Kyrgyzstan",earthquake,4.6,3.2,0.032,338,reviewed,us,us
2015-12-07T08:24:11.320Z,38.2325,72.7443,10,4.7,mb,,46,1.108,1.09,us,us100044kg,2022-08-01T22:14:42.516Z,"Tajikistan",earthquake,5.7,1.9,0.073,58,reviewed,us,us
2015-12-07T08:09:44.860Z,38.4507,73.2848,10,5.2,mb,,154,1.547,0.98,us,us20004g5k,2016-03-02T03:36:36.040Z,"67 km WNW of Murghob, Tajikistan",earthquake,6.5,2,0.331,3,reviewed,us,us
2015-12-07T07:59:09.970Z,38.7467,72.8461,17.92,5.3,mb,,79,1.094,0.92,us,us20004g6m,2016-03-02T03:36:36.040Z,"103 km SSE of Kyzyl-Eshme, Kyrgyzstan",earthquake,6,5.2,0.082,49,reviewed,us,us
2015-12-07T07:50:05.950Z,38.2107,72.7797,22,7.2,mww,,18,1.116,0.94,us,us100044k6,2022-08-01T22:13:43.941Z,"104 km W of Murghob, Tajikistan",earthquake,5.5,1.7,,,reviewed,us,us
2015-12-06T16:06:36.590Z,37.3127,71.511,109.67,4.5,mb,,86,0.247,0.76,us,us100044g6,2016-03-02T03:36:34.040Z,"19 km S of Khorugh, Tajikistan",earthquake,6.2,4.8,0.163,11,reviewed,us,us
2015-12-05T22:59:43.940Z,43.8592,85.3132,10,5,mb,,55,3.626,0.56,us,us10004eba,2016-03-02T03:36:33.040Z,"76 km SW of Shihezi, China",earthquake,8.1,1.8,0.064,78,reviewed,us,us
2015-12-05T22:59:34.690Z,43.8714,85.209,10,4.9,mb,,43,3.574,0.72,us,us100044br,2022-05-03T19:06:35.013Z,"81 km SW of Shihezi, China",earthquake,7.3,1.8,0.045,154,reviewed,us,us
2015-12-01T06:13:43.360Z,41.3752,73.257,40.83,5.1,mb,,31,1.562,1.12,us,us100042du,2022-08-01T21:24:13.273Z,"53 km NNE of Jalal-Abad, Kyrgyzstan",earthquake,5.6,2.4,0.044,168,reviewed,us,us
2015-11-28T13:11:38.850Z,15.2277,59.5266,10,5.4,mww,,29,6.015,1.41,us,us100041vv,2022-08-01T20:47:26.952Z,"Owen Fracture Zone region",earthquake,9,1.8,,,reviewed,us,us
2015-11-27T12:04:18.890Z,22.5864,94.9855,13.79,4.6,mb,,63,3.089,0.57,us,us100041qe,2016-02-25T22:32:57.040Z,"55 km NNW of Monywa, Myanmar",earthquake,6.7,3.4,0.084,42,reviewed,us,us
2015-11-27T11:40:34.340Z,34.8307,73.9303,5,5,mb,,39,1.298,0.91,us,us100041q3,2022-08-01T20:41:33.423Z,"66 km NE of Muzaffar?b?d, Pakistan",earthquake,3.3,3.7,0.076,56,reviewed,us,us
2015-11-25T16:15:10.640Z,26.4076,92.9745,54.52,4.7,mb,,60,3.666,0.77,us,us1000419g,2022-08-01T20:22:27.918Z,"30 km SE of Tezpur, India",earthquake,8.1,4.1,0.065,72,reviewed,us,us
2015-11-25T05:02:06.220Z,29.6929,89.8692,77.42,4.7,mb,,102,1.094,0.57,us,us1000415j,2016-02-18T04:48:54.040Z,"87 km WSW of Dêqên, China",earthquake,8.4,6.6,0.077,51,reviewed,us,us
2015-11-24T14:45:54.390Z,40.406,73.1843,10,4.6,mb,,82,1.405,0.59,us,us100041ps,2016-02-18T04:48:52.040Z,"35 km ESE of Osh, Kyrgyzstan",earthquake,4.7,1.7,0.083,43,reviewed,us,us
2015-11-24T12:24:15.590Z,28.1552,84.7587,8.19,4.6,mb,,60,0.661,0.96,us,us100040q1,2016-02-18T04:48:52.040Z,"Nepal",earthquake,6.2,4.5,0.079,48,reviewed,us,us
2015-11-23T16:58:05.110Z,29.9046,63.8335,10,4.7,mb,,83,4.667,1.11,us,us100040hk,2016-02-18T04:48:51.040Z,"77 km SE of ‘Al?qahd?r? D?sh?, Afghanistan",earthquake,4.7,1.9,0.091,36,reviewed,us,us
2015-11-22T18:16:04.710Z,36.4344,71.4233,102,5.7,mww,,16,0.968,1.27,us,us100040ct,2022-08-01T19:33:00.283Z,"29 km SSW of Ashk?sham, Afghanistan",earthquake,6.4,1.9,,,reviewed,us,us
2015-11-21T00:15:43.920Z,41.8168,71.3791,25.61,4.5,mb,,27,1.437,1.03,us,us1000400a,2016-02-18T04:48:46.040Z,"47 km NW of Kerben, Kyrgyzstan",earthquake,3.6,4.7,0.089,37,reviewed,us,us
2015-11-20T04:45:49.900Z,40.4008,73.2169,16,4.5,mwr,,24,1.42,1.27,us,us10003zr4,2022-08-01T18:55:15.576Z,"38 km ESE of Osh, Kyrgyzstan",earthquake,5.4,4.1,0.056,31,reviewed,us,us
2015-11-19T05:20:06.540Z,39.4007,75.6292,10,4.7,mb,,59,2.855,0.89,us,us10003zgv,2016-02-18T04:48:42.040Z,"31 km WSW of Kashgar, China",earthquake,5.6,1.9,0.194,12,reviewed,us,us
2015-11-19T04:15:52.600Z,27.8525,85.6776,16.51,5,mb,,49,0.349,0.79,us,us10003zfw,2022-08-01T18:42:06.686Z,"21 km NE of Nagarkot, Nepal",earthquake,6.5,3.9,0.053,115,reviewed,us,us
2015-11-17T22:15:29.430Z,32.1192,95.0279,10,4.6,mb,,50,4.127,0.6,us,us10003z4f,2016-02-13T02:08:28.040Z,"231 km WNW of Qamdo, China",earthquake,7.2,1.9,0.073,56,reviewed,us,us
2015-11-17T17:40:54.680Z,40.4282,73.0012,52.09,4.8,mb,,66,1.317,1.05,us,us10003z03,2016-02-13T02:08:27.040Z,"20 km ESE of Osh, Kyrgyzstan",earthquake,3.4,9.6,0.113,26,reviewed,us,us
2015-11-17T17:29:36.290Z,40.3762,73.2038,18,5.6,mww,,18,1.397,0.73,us,us10003yzt,2022-08-01T18:23:18.294Z,"38 km ESE of Osh, Kyrgyzstan",earthquake,1.7,1.7,,,reviewed,us,us
2015-11-15T15:47:50.700Z,36.5049,70.3388,208.78,4.6,mb,,69,0.648,0.86,us,us10003yi6,2022-08-01T17:55:28.877Z,"43 km E of Farkh?r, Afghanistan",earthquake,6.8,5,0.05,120,reviewed,us,us
2015-11-15T14:49:39.240Z,6.9908,94.2723,9.16,4.5,mb,,178,6.299,0.44,us,us10003zbp,2016-02-13T02:08:23.040Z,"167 km NW of Sabang, Indonesia",earthquake,17.1,7.3,0.191,8,reviewed,us,us
2015-11-15T13:07:45.240Z,6.6724,94.3491,10,4.6,mb,,127,6.032,0.47,us,us10003zbm,2016-02-13T02:08:23.040Z,"137 km NW of Sabang, Indonesia",earthquake,6.1,1.9,0.096,32,reviewed,us,us
2015-11-15T09:18:57.800Z,13.714,93.5448,47.89,4.5,mb,,229,7.011,0.41,us,us10003zbg,2016-02-13T02:08:23.040Z,"240 km NNE of Bamboo Flat, India",earthquake,15.4,6.5,0.181,9,reviewed,us,us
2015-11-14T16:53:31.340Z,6.8326,94.5324,10,5.3,mb,,72,2.882,0.9,us,us10003ydi,2016-11-10T22:00:40.509Z,"135 km NW of Sabang, Indonesia",earthquake,5.2,1.9,0.076,58,reviewed,us,us
2015-11-12T22:34:55.770Z,6.9315,94.5431,10,4.5,mb,,102,2.928,0.59,us,us10003yqj,2016-02-13T02:08:18.040Z,"143 km NW of Sabang, Indonesia",earthquake,9.2,1.9,0.099,30,reviewed,us,us
2015-11-10T17:22:44.220Z,6.3208,94.6633,10,4.5,mb,,188,2.518,1.09,us,us10003y1f,2016-02-05T03:16:41.040Z,"86 km WNW of Sabang, Indonesia",earthquake,9.8,1.9,0.131,18,reviewed,us,us
2015-11-10T15:59:33.190Z,6.8776,94.4887,10,4.5,mb,,176,2.942,0.66,us,us10003y1c,2016-02-05T03:16:41.040Z,"142 km NW of Sabang, Indonesia",earthquake,12,1.9,0.115,22,reviewed,us,us
2015-11-09T13:58:45.510Z,36.7176,71.3622,185.69,4.6,mb,,52,0.75,0.7,us,us10003vya,2016-02-05T03:16:39.040Z,"15 km WNW of Ashk?sham, Afghanistan",earthquake,6.3,4.6,0.059,86,reviewed,us,us
2015-11-09T08:12:46.020Z,6.4078,94.8019,10,5.5,mww,,31,2.434,1.24,us,us10003vxc,2022-05-03T19:21:44.446Z,"80 km NW of Sabang, Indonesia",earthquake,5.2,1.7,,,reviewed,us,us
2015-11-09T07:28:00.600Z,6.6272,94.7965,10,4.7,mb,,85,2.55,1.11,us,us10003vwz,2016-02-05T03:16:39.040Z,"99 km NW of Sabang, Indonesia",earthquake,9.7,1.9,0.099,31,reviewed,us,us
2015-11-09T07:13:27.180Z,6.5052,94.725,10,4.9,mb,,36,2.548,0.92,us,us10003vwv,2016-11-10T21:59:39.148Z,"94 km NW of Sabang, Indonesia",earthquake,8.1,1,0.064,76,reviewed,us,us
2015-11-09T07:07:44.320Z,6.5379,94.6341,12.58,4.8,mb,,88,2.643,0.79,us,us10003vws,2016-02-05T03:16:38.040Z,"104 km NW of Sabang, Indonesia",earthquake,9.7,5,0.085,42,reviewed,us,us
2015-11-09T07:05:13.930Z,6.6385,94.8281,10,4.6,mb,,159,2.53,0.67,us,us10003xv6,2016-02-05T03:16:38.040Z,"98 km NNW of Sabang, Indonesia",earthquake,10.5,1.9,0.132,17,reviewed,us,us
2015-11-09T07:02:56.350Z,6.5806,94.6421,10,4.7,mb,,80,2.657,0.92,us,us10003vwq,2016-02-05T03:16:38.040Z,"106 km NW of Sabang, Indonesia",earthquake,8.2,1.7,0.091,37,reviewed,us,us
2015-11-09T06:12:13.970Z,6.5177,94.8833,11.83,5.3,mb,,39,2.419,0.84,us,us10003vwl,2016-11-10T21:59:37.916Z,"84 km NW of Sabang, Indonesia",earthquake,4.9,3.8,0.056,108,reviewed,us,us
2015-11-08T20:59:39.200Z,6.9108,94.4761,10,4.8,mb,,168,2.971,0.75,us,us10003vtp,2016-02-05T03:16:37.040Z,"146 km NW of Sabang, Indonesia",earthquake,8.3,1.9,0.139,16,reviewed,us,us
2015-11-08T20:30:07.080Z,7.1265,94.6264,10,4.7,mb,,158,2.979,1.25,us,us10003vte,2016-02-05T03:16:37.040Z,"156 km NNW of Sabang, Indonesia",earthquake,7.7,1.9,0.133,17,reviewed,us,us
2015-11-08T19:14:47.430Z,6.984,94.534,10,5.6,mwc,,47,2.966,1.11,us,us10003vsp,2022-05-03T19:21:41.184Z,"148 km NW of Sabang, Indonesia",earthquake,9.3,1.8,,,reviewed,us,gcmt
2015-11-08T19:10:52.680Z,6.7839,94.5809,10,4.5,mb,,182,2.815,0.68,us,us10003z2a,2016-02-05T03:16:37.040Z,"128 km NW of Sabang, Indonesia",earthquake,7.8,1.9,0.15,13,reviewed,us,us
2015-11-08T18:48:44.340Z,6.8607,94.4746,10,4.6,mb,,188,2.945,1.18,us,us10003vsm,2016-02-05T03:16:37.040Z,"142 km NW of Sabang, Indonesia",earthquake,11.7,1.9,0.136,16,reviewed,us,us
2015-11-08T17:46:51.300Z,6.7698,94.7617,10,4.7,mb,,120,2.658,0.86,us,us10003vsd,2016-02-05T03:16:37.040Z,"115 km NNW of Sabang, Indonesia",earthquake,9.8,1.9,0.096,33,reviewed,us,us
2015-11-08T17:12:40.030Z,7.2222,95.0085,10,4.5,mb,,190,2.763,0.63,us,us10003z2r,2016-02-05T03:16:37.040Z,"151 km NNW of Sabang, Indonesia",earthquake,12.4,2,0.128,18,reviewed,us,us
2015-11-08T16:59:20.850Z,6.9335,94.7617,10,5.2,mb,,24,2.755,0.77,us,us10003vs5,2016-02-05T03:16:37.040Z,"130 km NNW of Sabang, Indonesia",earthquake,7.7,1.8,0.052,121,reviewed,us,us
2015-11-08T16:47:02.160Z,6.8431,94.648,10,6.6,mww,,31,2.792,1.23,us,us10003vry,2022-08-01T16:48:48.245Z,"Nicobar Islands, India region",earthquake,5.6,1.7,,,reviewed,us,us
2015-11-08T16:42:38.530Z,6.8531,94.4869,10,4.9,mb,,58,2.93,0.94,us,us10003vrw,2016-02-05T03:16:37.040Z,"140 km NW of Sabang, Indonesia",earthquake,9.5,1.8,0.078,51,reviewed,us,us
2015-11-08T16:29:59.530Z,6.8647,94.5865,10,4.5,mb,,153,2.855,0.95,us,us10003z1x,2016-02-05T03:16:37.040Z,"134 km NW of Sabang, Indonesia",earthquake,11.3,1.9,0.118,21,reviewed,us,us
2015-11-08T15:50:49.630Z,6.861,94.5069,10,4.7,mb,,178,2.918,0.87,us,us10003z1v,2016-02-05T03:16:36.040Z,"139 km NW of Sabang, Indonesia",earthquake,9.9,1.9,0.115,23,reviewed,us,us
2015-11-08T15:49:46.680Z,6.9641,94.6742,8.19,4.7,mb,,86,2.842,0.83,us,us10003vrj,2022-08-01T16:49:46.949Z,"138 km NNW of Sabang, Indonesia",earthquake,9.6,4.3,0.079,49,reviewed,us,us
2015-11-08T15:01:24.090Z,27.8368,66.8906,10,4.9,mb,,59,6.932,0.71,us,us10003vr5,2022-05-03T17:35:38.896Z,"27 km E of Khuzdar, Pakistan",earthquake,7.9,1.8,0.049,133,reviewed,us,us
2015-11-08T14:54:22.900Z,7.1016,94.7563,10,4.6,mb,,94,2.864,0.91,us,us10003z1i,2016-02-05T03:16:36.040Z,"147 km NNW of Sabang, Indonesia",earthquake,9.1,1.9,0.1,30,reviewed,us,us
2015-11-08T14:47:01.290Z,6.8777,94.4633,10,4.9,mb,,46,2.963,0.67,us,us10003vr4,2016-11-10T21:59:28.371Z,"144 km NW of Sabang, Indonesia",earthquake,7.7,1.8,0.078,52,reviewed,us,us
2015-11-08T14:36:58.130Z,6.9036,94.7105,10,4.7,mb,,73,2.777,0.82,us,us10003z2f,2016-02-05T03:16:36.040Z,"130 km NNW of Sabang, Indonesia",earthquake,10.7,1.9,0.138,16,reviewed,us,us
2015-11-08T14:34:05.390Z,6.679,94.4431,10,5.1,mb,,84,2.877,0.68,us,us10003vr2,2016-11-10T21:59:27.179Z,"130 km NW of Sabang, Indonesia",earthquake,9.4,1.8,0.058,97,reviewed,us,us
2015-11-08T13:38:39.430Z,7.1209,94.7661,10,4.7,mb,,77,2.869,0.97,us,us10003vr0,2016-11-10T21:59:25.929Z,"149 km NNW of Sabang, Indonesia",earthquake,7.7,1.7,0.091,36,reviewed,us,us
2015-11-08T13:38:13.180Z,6.9647,94.8632,10,4.5,mb,,181,2.696,0.58,us,us10003z1c,2016-02-05T03:16:36.040Z,"129 km NNW of Sabang, Indonesia",earthquake,20.4,1.9,0.145,14,reviewed,us,us
2015-11-08T13:23:47.760Z,6.769,94.479,9.75,5.2,mb,,53,2.892,0.96,us,us10003vqx,2016-11-10T21:59:24.729Z,"134 km NW of Sabang, Indonesia",earthquake,8.9,3.9,0.077,56,reviewed,us,us
2015-11-08T12:06:26.980Z,6.9391,94.6642,10,4.7,mb,,97,2.835,0.59,us,us10003z22,2016-02-05T03:16:36.040Z,"136 km NNW of Sabang, Indonesia",earthquake,11,1.9,0.12,21,reviewed,us,us
2015-11-08T11:54:39.320Z,6.7923,94.6065,10.13,5.1,mb,,33,2.798,0.81,us,us10003vqi,2016-11-10T21:59:23.472Z,"127 km NW of Sabang, Indonesia",earthquake,8.3,3.8,0.061,88,reviewed,us,us
2015-11-08T11:44:05.530Z,6.982,94.6815,10,4.9,mb,,83,2.847,0.67,us,us10003z11,2016-02-05T03:16:36.040Z,"139 km NNW of Sabang, Indonesia",earthquake,11.9,1.8,0.086,42,reviewed,us,us
2015-11-08T11:42:02.300Z,7.1355,94.8839,10,4.8,mb,,156,2.792,0.48,us,us10003z1h,2016-02-05T03:16:36.040Z,"145 km NNW of Sabang, Indonesia",earthquake,14.2,1.9,0.167,11,reviewed,us,us
2015-11-08T11:17:21.660Z,7.3995,95.4292,22.56,4.6,mb,,134,2.631,0.57,us,us10003z10,2016-02-05T03:16:36.040Z,"167 km N of Sabang, Indonesia",earthquake,16.4,6.4,0.145,14,reviewed,us,us
2015-11-08T10:53:31.770Z,7.0389,94.7215,20.48,4.9,mb,,70,2.851,0.92,us,us10003vq6,2016-11-10T21:59:19.237Z,"143 km NNW of Sabang, Indonesia",earthquake,9.7,4.5,0.085,44,reviewed,us,us
